,box,distance,goal
6595,1,16.813756272766653,False
6655,0,36.985316005139126,False
6767,0,31.565988025088014,False
6791,1,15.56511805287708,False
6816,1,21.259842426509188,False
6822,1,14.14171488893762,False
6831,0,26.80615600939456,False
6861,0,25.346368576188585,False
6961,0,25.428330656966065,False
7199,0,27.521111896142568,False
7333,1,10.871655807649542,False
7445,0,26.56518209988405,False
7469,1,15.01151557971413,False
7559,0,23.346091750012462,False
7627,0,25.200000000000003,False
7705,1,21.27592301170504,False
7723,1,13.766175939599204,False
7734,1,20.809192680159413,False
7776,0,24.656163529632913,False
7778,0,22.03517415406559,False
7795,1,6.3480390673025955,True
7809,0,30.57124302346897,False
7832,1,8.42747886381212,False
8260,1,12.153369903035125,True
8481,0,25.282436591436362,False
8697,1,17.892177061498135,False
8699,1,7.837148716210508,False
8789,0,30.48035596904997,False
8814,0,26.27015226449973,False
8853,1,14.694083843506544,True
8887,0,21.807897651997546,False
8888,1,11.24768420609327,False
9118,1,14.959174442461723,False
9170,1,12.891873409245067,False
9215,0,17.85,False
9238,1,15.391738043508928,True
9251,1,12.940540946961994,False
9498,0,28.015310100014958,False
9553,0,25.958676776754245,False
9561,0,21.476731594914533,False
9613,0,24.936000080205325,False
9716,1,15.92307759197323,False
9883,1,13.65,False
10029,0,29.305999385791303,False
10038,0,21.801892119722087,False
10069,1,16.21110730332756,False
10113,1,13.698762717851565,False
10235,0,25.717077983316848,False
10251,1,19.946932094936304,False
10303,1,16.21110730332756,False
10359,0,29.003049839628936,False
10392,1,8.829405415994895,False
10441,0,38.09852490582805,False
10499,1,20.251520930537538,False
10505,1,7.158910531638178,False
10545,1,16.64190193457467,False
10621,1,16.21110730332756,False
10684,0,27.333854466576792,False
10735,0,24.188263683034382,False
10754,1,17.181676286090365,False
10876,1,14.840875984927575,False
10891,0,25.645615609690484,False
10992,1,16.12661154737721,False
11133,0,30.202920388598187,False
11179,0,29.6466456787273,False
11212,1,19.559181986985042,False
11234,0,21.39267164241063,False
